,full_name,age,league,position,Current Club,Shooting,shot/goal conversion,Vision,Crossing,Dribbling,Possession,Interceptions,Tackling,Aerials won,pace,Defense,height_cm,weight_kg,preferred_foot,player_face_url,player_positions,club_name
1146,Sai van Wermeskerken,28,Eredivisie,Defender,Cambuur,8.10423732202121,7.246376811594205,7.474747474747474,13.947990543735221,7.283763277693475,75.77094524532387,45.07042253521127,61.34831460674157,4.169013394715576,0.0,66.56381263535243,0.0,0.0,,,,
1150,Alex Ferrari,28,Serie A,Defender,Cremonese,0.0,0.0,4.848484848484848,1.1820330969267139,5.007587253414265,69.94303345211699,73.943661971831,53.70786516853932,12.303792478551992,48.484848484848484,70.80027120597164,191.0,80.0,Right,https://cdn.sofifa.net/players/219/852/23_120.png,"CB, RB",Cremonese
1151,Vítor Costa de Brito,28,Liga NOS,Defender,CS Marítimo,15.405299782432442,16.27906976744186,24.24242424242424,19.385342789598106,12.44309559939302,63.0818966402432,38.380281690140855,49.8876404494382,9.333601737201205,0.0,54.973984331794156,0.0,0.0,,,,
1152,Robin Gosens,28,Serie A,Defender,Inter,24.616065841715873,14.19753086419753,24.848484848484848,16.312056737588648,6.980273141122915,71.31258493945177,62.32394366197184,58.87640449438202,12.611889622816223,77.27272727272727,69.9931479450307,183.0,76.0,Left,https://cdn.sofifa.net/players/223/697/23_120.png,"LWB, LM",Inter
1153,Joan Jordán,28,La Liga,Midfielder,Sevilla FC,0.0,0.0,9.09090909090909,2.6004728132387704,4.248861911987861,86.34637204861988,31.690140845070427,40.44943820224719,4.847884753528647,48.484848484848484,53.95322228896097,183.0,74.0,Right,https://cdn.sofifa.net/players/224/309/22_120.png,"CM, CDM",Sevilla FC
1154,Lucas Höler,28,Bundesliga,Forward,Freiburg,32.41816331509734,18.987341772151897,15.959595959595958,2.836879432624113,8.34597875569044,43.80337669052196,12.67605633802817,23.146067415730336,31.233827576292768,0.0,27.490062271335812,0.0,0.0,,,,
1155,Iuri José Picanço Medeiros,28,Liga NOS,Forward,Sporting Braga,39.442794070333576,16.602316602316602,50.505050505050505,29.550827423167846,24.88619119878604,72.94328534705582,7.746478873239438,23.146067415730336,1.6803778259217403,66.66666666666667,33.176674435875654,174.0,64.0,Left,https://cdn.sofifa.net/players/212/230/23_120.png,"CAM, CF, RM",Sporting Braga
1158,Lucas Ocampos,28,La Liga,Forward,Sevilla FC,31.544185268790237,16.666666666666664,20.4040404040404,14.65721040189125,27.010622154779973,63.50063038213273,19.014084507042256,36.62921348314606,18.04786261362733,75.75757575757575,41.774170230356674,188.0,84.0,Right,https://cdn.sofifa.net/players/205/632/22_120.png,"LW, RW",Sevilla FC
1161,Victor Lindelöf,28,Premier League,Defender,Manchester United,0.0,0.0,4.040404040404041,0.0,1.9726858877086497,95.06795023846465,44.3661971830986,32.80898876404494,17.035324439053973,42.42424242424242,56.739742441540145,187.0,80.0,Right,https://cdn.sofifa.net/players/221/660/23_120.png,CB,Manchester United
1162,Lucas Torró Marset,28,La Liga,Midfielder,CA Osasuna,6.483389857616967,5.797101449275363,6.666666666666667,0.0,5.462822458270106,71.03906890649887,52.11267605633803,40.674157303370784,23.69352988199625,12.121212121212125,57.11922561524641,190.0,77.0,Right,https://cdn.sofifa.net/players/208/137/22_120.png,"CDM, CM",CA Osasuna
1164,Solly March,28,Premier League,Midfielder,Brighton & Hove Albion,21.256730060341802,12.121212121212123,43.63636363636363,27.895981087470442,27.162367223065253,66.71558138685432,25.000000000000004,36.40449438202247,7.466004332392002,63.63636363636364,44.34978004150797,180.0,77.0,Left,https://cdn.sofifa.net/players/206/594/23_120.png,"RM, RWB",Brighton & Hove Albion
1166,Lucas René Olaza Catrofe,28,La Liga,Defender,Real Valladolid,0.0,0.0,19.39393939393939,18.439716312056735,3.6418816388467374,69.65936520114823,33.802816901408455,33.93258426966292,13.627706703101063,68.18181818181819,46.89790941580634,175.0,70.0,Left,https://cdn.sofifa.net/players/221/832/23_120.png,"LB, LWB, CB",Real Valladolid
1168,Sven van Beek,28,Eredivisie,Defender,Heerenveen,0.0,0.0,12.12121212121212,3.073286052009456,3.0349013657056148,78.89502069596065,47.1830985915493,39.10112359550561,13.54125240906727,0.0,56.58188001170868,0.0,0.0,,,,
1170,Sean Klaiber,28,Eredivisie,Defender,Utrecht,7.058838661547465,6.666666666666667,24.24242424242424,15.130023640661937,11.380880121396055,66.92970469640929,60.91549295774649,64.2696629213483,7.6311071268489465,0.0,71.09194537879499,0.0,0.0,,,,
1172,Domenico Berardi,28,Serie A,Forward,Sassuolo,50.88485711863481,18.892508143322477,43.63636363636363,30.732860520094558,12.44309559939302,51.61404426042759,30.281690140845075,25.842696629213478,4.495593526169284,77.27272727272727,36.46069385356299,183.0,72.0,Left,https://cdn.sofifa.net/players/210/935/23_120.png,"RM, RW",Sassuolo
1174,Corentin Tolisso,28,Ligue 1,Midfielder,Olympique Lyonnais,5.524308517732799,4.3478260869565215,29.29292929292929,12.529550827423167,4.704097116843703,87.39129503355173,37.32394366197184,43.59550561797752,12.015728581150908,57.57575757575758,57.89659764688774,181.0,81.0,Right,https://cdn.sofifa.net/players/219/683/23_120.png,"CM, CDM",Olympique Lyonnais
1175,Emerson Palmieri,28,Premier League,Defender,West Ham United,13.897088614921573,14.000000000000002,20.4040404040404,11.820330969267138,5.462822458270106,73.20264010118953,35.563380281690144,42.24719101123595,9.028026888344746,69.6969696969697,52.73200031929683,176.0,79.0,Left,https://cdn.sofifa.net/players/210/736/23_120.png,LB,West Ham United
1177,Mohamed Elyounoussi,28,Premier League,Midfielder,Southampton,5.120956552360953,3.7383177570093453,14.949494949494948,9.692671394799053,13.808801213960548,46.63122490147646,36.26760563380282,45.39325842696629,11.915728743024687,65.15151515151516,47.523822073472644,178.0,70.0,Right,https://cdn.sofifa.net/players/203/362/23_120.png,"LM, RM",Southampton
1178,Danilo Cataldi,28,Serie A,Midfielder,Lazio,0.0,0.0,14.949494949494948,16.312056737588648,3.4901365705614573,86.34127264335007,40.845070422535215,26.96629213483146,0.7226575971900188,62.121212121212125,49.86840274057356,180.0,70.0,Right,https://cdn.sofifa.net/players/211/361/23_120.png,CDM,Lazio
1179,Chancel Mbemba Mangulu,28,Ligue 1,Defender,Olympique Marseille,25.933559430467866,23.188405797101453,3.8383838383838382,5.200945626477541,6.22154779969651,78.21110691856728,47.88732394366198,30.56179775280899,17.489962018448182,66.66666666666667,52.21416221589615,182.0,78.0,Right,https://cdn.sofifa.net/players/210/897/23_120.png,CB,Olympique Marseille
1180,Jeremy Toljan,28,Serie A,Defender,Sassuolo,0.0,0.0,14.343434343434343,8.037825059101655,3.0349013657056148,76.99534627440414,20.070422535211268,29.43820224719101,2.101981603802704,83.33333333333334,41.711313029155264,182.0,74.0,Right,https://cdn.sofifa.net/players/214/622/23_120.png,RB,Sassuolo
1181,Alexander Djiku,28,Ligue 1,Defender,Strasbourg,6.2093374662415535,6.382978723404255,7.474747474747474,3.073286052009456,1.9726858877086497,71.04373088222113,75.70422535211269,40.674157303370784,24.61537278365897,57.57575757575758,65.04607423206508,182.0,81.0,Right,https://cdn.sofifa.net/players/212/219/23_120.png,CB,Strasbourg
1182,Bernardo Silva,28,Premier League,Midfielder,Manchester City,27.946057979733,26.229508196721312,25.656565656565654,13.475177304964536,14.871016691957513,86.9940045599287,21.478873239436624,40.44943820224719,1.2747378223696835,65.15151515151516,50.64352803704372,173.0,64.0,Left,https://cdn.sofifa.net/players/218/667/23_120.png,"CAM, CM",Manchester City
1185,Koray Günter,28,Serie A,Defender,Sampdoria,9.796733804169737,9.803921568627452,10.303030303030303,2.3640661938534278,3.0349013657056148,69.63512798332468,69.71830985915494,22.696629213483146,17.778718911173126,0.0,53.10037280292312,0.0,0.0,,,,
1187,Bas Edo Kuipers,28,Eredivisie,Defender,Go Ahead Eagles,19.120816959537482,14.893617021276597,25.858585858585858,26.71394799054373,6.525037936267071,58.26781457607012,45.07042253521127,27.640449438202243,8.476337365045865,59.09090909090909,44.22005454475888,180.0,74.0,Left,https://cdn.sofifa.net/players/217/585/23_120.png,LB,Go Ahead Eagles
1189,Morgan Sanson,28,Ligue 1,Midfielder,Strasbourg,7.307232669070407,5.042016806722689,22.828282828282823,8.983451536643026,16.23672230652504,74.09842469983474,46.47887323943663,52.35955056179775,6.377920421880741,0.0,61.90097671801131,0.0,0.0,,,,
1190,Óscar Valentín Martín Luengo,28,La Liga,Midfielder,Rayo Vallecano,0.0,0.0,13.535353535353535,0.9456264775413711,2.731411229135053,73.32909146396534,54.22535211267606,74.15730337078651,7.6638331223247125,48.484848484848484,75.76497759928363,177.0,72.0,Right,https://cdn.sofifa.net/players/243/558/23_120.png,CDM,Rayo Vallecano
1191,Igor de Carvalho Julião,28,Liga NOS,Defender,FC Vizela,18.151299415407767,21.428571428571423,14.545454545454543,13.238770685579196,8.497723823975722,58.91874431241078,41.19718309859155,38.651685393258425,4.3337151584574265,71.21212121212122,48.81176338510683,175.0,62.0,Right,https://cdn.sofifa.net/players/212/367/22_120.png,RB,FC Vizela
1192,Tommaso Augello,28,Serie A,Defender,Sampdoria,19.242122697583717,23.076923076923077,26.06060606060606,31.205673758865245,13.808801213960548,64.4337922484101,15.492957746478876,11.910112359550562,8.469608301204374,68.18181818181819,27.696719054714006,180.0,70.0,Left,https://cdn.sofifa.net/players/240/100/23_120.png,"LB, LM",Sampdoria
1193,Marco Benassi,28,Serie A,Midfielder,Cremonese,0.0,0.0,26.262626262626263,4.7281323877068555,19.726858877086496,62.66770662322787,7.042253521126762,17.977528089887638,8.380903694868081,0.0,27.574466161870465,0.0,0.0,,,,
1194,Bruno Fernandes,28,Premier League,Midfielder,Manchester United,22.221409865463567,11.578947368421053,64.64646464646465,20.567375886524818,12.29135053110774,64.81633249665805,23.94366197183099,40.89887640449438,4.229288287169296,62.121212121212125,45.79163343193056,179.0,69.0,Right,https://cdn.sofifa.net/players/212/198/23_120.png,"CAM, CM",Manchester United
1196,Ricardo Jorge Luz Horta,28,Liga NOS,Forward,Sporting Braga,44.78312396752244,19.672131147540984,46.46464646464646,10.638297872340424,9.408194233687405,78.29407142384579,14.43661971830986,23.146067415730336,1.877170737085837,72.72727272727273,36.862104257869845,173.0,63.0,Right,https://cdn.sofifa.net/players/213/516/23_120.png,"CAM, CF, ST",Sporting Braga
1197,Aleksandar Mitrović,28,Premier League,Forward,Fulham,53.98957435354487,18.584070796460175,14.343434343434343,0.9456264775413711,15.629742033383916,32.18432061363286,4.577464788732395,13.033707865168537,34.84177943772224,51.515151515151516,16.39792689501849,189.0,90.0,Right,https://cdn.sofifa.net/players/215/716/23_120.png,ST,Fulham
1198,Thomas Henry,28,Serie A,Forward,Hellas Verona,23.09215476614788,17.894736842105267,22.828282828282823,0.0,3.9453717754172994,16.172640977351804,0.0,9.662921348314606,31.142570261161758,51.515151515151516,8.724069319675241,191.0,86.0,Right,https://cdn.sofifa.net/players/231/835/23_120.png,ST,Hellas Verona
1200,Robert Andrich,28,Bundesliga,Midfielder,Bayer Leverkusen,10.281585885836288,8.536585365853659,13.535353535353535,1.6548463356973995,1.0622154779969653,77.90251015575183,52.464788732394375,49.43820224719101,15.445943690541911,0.0,63.54872545386132,0.0,0.0,,,,
1201,Christopher Lenz,28,Bundesliga,Defender,Eintracht Frankfurt,0.0,0.0,33.93939393939394,33.09692671394799,9.559939301972687,73.75976262542201,51.760563380281695,45.61797752808988,8.201657192407746,62.121212121212125,60.069654297245194,181.0,81.0,Left,https://cdn.sofifa.net/players/212/244/23_120.png,"LWB, LM",Eintracht Frankfurt
1204,Thomas Foket,28,Ligue 1,Defender,Reims,0.0,0.0,21.01010101010101,12.76595744680851,5.462822458270106,75.40991504256235,46.47887323943663,36.62921348314606,4.602523511705164,62.121212121212125,53.95953736847363,177.0,67.0,Right,https://cdn.sofifa.net/players/208/509/23_120.png,"RB, RWB",Reims
1206,Kenji Gorré,28,Liga NOS,Forward,Boavista FC,12.935654811373539,7.547169811320755,34.54545454545454,15.839243498817966,47.192716236722305,70.12569623777091,23.59154929577465,22.02247191011236,0.47565166373313217,72.72727272727273,37.12113888199596,178.0,73.0,Right,https://cdn.sofifa.net/players/213/694/22_120.png,LW,Boavista FC
1207,Steve Mounié,28,Ligue 1,Forward,Brest,29.855415978348297,13.114754098360656,14.14141414141414,1.1820330969267139,9.863429438543248,22.984023087817846,7.746478873239438,14.606741573033707,62.90271587182523,37.878787878787875,16.28459700930959,190.0,83.0,Right,https://cdn.sofifa.net/players/224/883/23_120.png,ST,Brest
1208,Vasileios Barkas,28,Eredivisie,Goalkeeper,Utrecht,0.0,0.0,0.0,0.0,0.0,45.46824847727197,0.0,0.6741573033707864,2.064887810794421,0.0,11.390965169849022,0.0,0.0,,,,
1210,Kepa Arrizabalaga,28,Premier League,Goalkeeper,Chelsea,0.0,0.0,0.0,0.0,0.606980273141123,70.91921745864053,1.4084507042253522,1.797752808988764,2.462414926356558,0.0,19.304600194015887,189.0,85.0,Right,https://cdn.sofifa.net/players/206/585/23_120.png,GK,Chelsea
1211,Luis Milla Manzanares,28,La Liga,Midfielder,Getafe CF,0.0,0.0,28.28282828282828,29.787234042553187,8.801213960546281,73.28995074869673,54.57746478873241,53.258426966292134,6.409802119437032,77.27272727272727,64.87174341053736,175.0,66.0,Right,https://cdn.sofifa.net/players/210/872/16_120.png,"RM, RW, LW",Getafe CF
1215,John McGinn,28,Premier League,Midfielder,Aston Villa,4.12002780749595,3.225806451612903,12.727272727272727,10.165484633569738,21.244309559939303,71.90919022662263,29.22535211267606,47.865168539325836,5.726867194935954,57.57575757575758,53.155073590268046,178.0,68.0,Left,https://cdn.sofifa.net/players/210/881/23_120.png,"CM, CDM",Aston Villa
1216,João Sabino Mendes Neto Saraiva,28,Liga NOS,Midfielder,GD Chaves,9.244971530608806,5.970149253731343,32.323232323232325,6.382978723404255,16.843702579666164,72.74987530780874,21.478873239436624,27.41573033707865,1.190439772225694,0.0,39.96396577469082,0.0,0.0,,,,
1217,Miguel Gianpierre Araujo Blanco,28,Eredivisie,Defender,Emmen,8.602959618760973,10.0,2.0202020202020203,0.0,2.5796661608497726,70.94065981415676,40.140845070422536,44.9438202247191,20.832696013949647,0.0,55.27373589445749,0.0,0.0,,,,
1218,Bruma,28,Liga NOS,Forward,Sporting Braga,33.78649984361666,16.05504587155963,31.717171717171716,2.1276595744680846,53.110773899848255,68.9115885450237,24.647887323943664,41.12359550561798,0.6816134521068962,0.0,47.18747428302059,0.0,0.0,,,,
1219,Jefferson Lerma,28,Premier League,Midfielder,AFC Bournemouth,19.445743043589893,15.384615384615385,10.303030303030303,1.4184397163120566,5.159332321699545,73.90559680572133,46.12676056338029,29.43820224719101,12.506015856531322,59.09090909090909,49.79188057562702,179.0,70.0,Right,https://cdn.sofifa.net/players/213/991/23_120.png,"CDM, CM",AFC Bournemouth
1221,Kurt Zouma,28,Premier League,Defender,West Ham United,14.587627179638172,13.043478260869565,1.0101010101010102,0.0,1.3657056145675266,77.21215829961196,43.30985915492958,8.314606741573034,17.27826766842544,45.45454545454545,38.71911827592527,190.0,95.0,Right,https://cdn.sofifa.net/players/204/311/23_120.png,CB,West Ham United
1222,Robin Zentner,28,Bundesliga,Goalkeeper,Mainz 05,0.0,0.0,0.8080808080808081,0.0,0.606980273141123,20.983632447409363,0.0,0.0,4.8004229447528415,0.0,4.4982597111111495,0.0,0.0,,,,
1223,Alejandro Catena Marugán,28,La Liga,Defender,Rayo Vallecano,7.6575794408751525,8.571428571428571,4.040404040404041,0.0,0.9104704097116844,75.16020854738997,25.35211267605634,20.224719101123593,17.630658320112055,53.03030303030303,38.4093459089425,194.0,82.0,Right,https://cdn.sofifa.net/players/243/976/23_120.png,CB,Rayo Vallecano
1226,Murilo De Souza Costa,28,Liga NOS,Forward,Gil Vicente,21.30564108210973,12.195121951219514,34.74747474747475,26.004728132387704,27.314112291350533,72.9334465916788,22.887323943661976,16.629213483146067,3.831169744448039,83.33333333333334,34.863052218408896,177.0,68.0,Left,https://cdn.sofifa.net/players/225/696/23_120.png,"RM, RW, LM",Gil Vicente
1227,James Ward-Prowse,28,Premier League,Midfielder,Southampton,33.529483642350456,26.666666666666668,41.61616161616161,45.39007092198581,3.3383915022761763,79.98310154123348,49.29577464788733,38.876404494382015,8.533808503550024,42.42424242424242,57.38059066094131,173.0,66.0,Right,https://cdn.sofifa.net/players/205/569/23_120.png,CM,Southampton
1228,Bruno Miguel Semedo Varela,28,Liga NOS,Goalkeeper,Vitória Guimarães,0.0,0.0,1.4141414141414141,0.0,0.606980273141123,29.477991832825722,0.0,0.0,4.044800814560265,0.0,6.769897995725572,0.0,0.0,,,,
1230,Takuma Asano,28,Bundesliga,Forward,Bochum,16.536717538569064,8.98876404494382,23.838383838383834,11.347517730496453,10.622154779969652,57.52898848852317,15.140845070422538,16.85393258426966,7.728375004479698,0.0,28.306663135907872,0.0,0.0,,,,
1233,Óliver Torres Muñoz,28,La Liga,Midfielder,Sevilla FC,19.492781920990055,16.455696202531644,32.92929292929293,15.839243498817966,10.773899848254931,72.80761243459915,17.605633802816904,36.62921348314606,2.2836584524585137,48.484848484848484,43.53970929207192,175.0,70.0,Right,https://cdn.sofifa.net/players/208/777/22_120.png,"CM, LW",Sevilla FC
1234,Benno Schmitz,28,Bundesliga,Defender,Köln,16.578982909029243,21.052631578947366,14.14141414141414,20.094562647754135,1.6691957511380882,36.550729448368955,32.74647887323944,49.8876404494382,8.956344660812015,0.0,45.943770323645055,0.0,0.0,,,,
1237,Javier Galán Gil,28,La Liga,Defender,Celta de Vigo,0.0,0.0,29.898989898989896,28.36879432624113,28.98330804248862,71.4484660782974,36.9718309859155,68.9887640449438,7.324704785682392,71.21212121212122,66.75312932268123,172.0,70.0,Left,https://cdn.sofifa.net/players/231/591/23_120.png,LB,Celta de Vigo
1238,Saúl Ñíguez,28,La Liga,Midfielder,Atlético Madrid,30.806354072486247,21.551724137931036,11.717171717171716,1.8912529550827422,13.808801213960548,71.36602283668287,40.845070422535215,80.0,24.588341488906835,57.57575757575758,74.10493467242169,184.0,75.0,Left,https://cdn.sofifa.net/players/208/421/23_120.png,"CM, LM, LWB",Atlético Madrid
1239,Paulo Otavio Rosa Silva,28,Bundesliga,Defender,Wolfsburg,0.0,0.0,18.585858585858585,18.439716312056735,13.96054628224583,59.432687914205815,45.422535211267615,70.11235955056179,9.242159972253917,0.0,66.97780302608741,0.0,0.0,,,,
1240,Nabil Bentaleb,28,Ligue 1,Midfielder,Angers SCO,16.797023095542066,11.382113821138212,24.040404040404038,18.67612293144208,29.590288315629742,79.54683613689204,49.647887323943664,60.898876404494374,7.882009606560901,34.848484848484844,68.94035482374868,187.0,78.0,Left,https://cdn.sofifa.net/players/213/296/23_120.png,"CDM, CM",Angers SCO
